id_student,code_module,code_presentation,세트,target_churn_after_25,proba,tier,checkpoint_day,checkpoint_type,checkpoint_weight,enrolled_at_cp,missed_cp,activity_decline,rate_ratio,manager_status
549918,BBB,2013J,개발,0,0.07921943750962,4,47.0,TMA,18.0,True,False,False,2.5021943573667715,명단 외
550412,BBB,2013J,개발,0,0.1414901554526191,3,47.0,TMA,18.0,True,False,False,3.207792207792208,명단 외
550559,BBB,2013J,개발,1,0.092575316457271,4,47.0,TMA,18.0,False,True,True,0.03693181818181818,명단 외
550880,BBB,2013J,개발,0,0.0458168033189024,4,47.0,TMA,18.0,True,False,False,0.6475716064757161,명단 외
550941,BBB,2013J,개발,0,0.125787104468525,4,47.0,TMA,18.0,True,False,False,0.8489116517285532,명단 외
551031,BBB,2013J,개발,0,0.0792346870155302,4,47.0,TMA,18.0,True,False,True,0.43665571376414747,명단 외
551136,BBB,2013J,개발,1,0.3339744434363696,2,47.0,TMA,18.0,False,True,True,0.0,25일 명단
551205,BBB,2013J,개발,0,0.089605923304224,4,47.0,TMA,18.0,True,False,False,5.909090909090909,명단 외
551219,BBB,2013J,개발,0,0.1172767935215423,4,47.0,TMA,18.0,True,False,True,0.4402852049910873,명단 외
551234,BBB,2013J,개발,0,0.052187611424623,4,47.0,TMA,18.0,True,False,False,1.273391812865497,명단 외
551347,BBB,2013J,개발,0,0.0987030613224491,4,47.0,TMA,18.0,True,False,False,0.7658710005078719,명단 외
551515,BBB,2013J,개발,1,0.41006505274847,1,47.0,TMA,18.0,False,True,True,,25일 명단
551802,BBB,2013J,개발,0,0.0551926827552877,4,47.0,TMA,18.0,True,False,False,0.7065217391304348,명단 외
551836,BBB,2013J,개발,0,0.1033236576059964,4,47.0,TMA,18.0,True,False,True,0.2590286425902864,명단 외
552116,BBB,2013J,개발,0,0.3214290157344029,2,47.0,TMA,18.0,True,False,False,4.5731225296442695,25일 명단
552177,BBB,2013J,개발,0,0.0547963081504355,4,47.0,TMA,18.0,True,True,True,0.0,명단 외
552205,BBB,2013J,개발,0,0.1189811273958787,4,47.0,TMA,18.0,True,False,False,53.074380165289256,명단 외
552339,BBB,2013J,개발,0,0.0487318703255109,4,47.0,TMA,18.0,True,False,True,0.4561079545454545,명단 외
552399,BBB,2013J,개발,0,0.0708567267392023,4,47.0,TMA,18.0,True,False,False,1.8153701968134957,명단 외
552515,BBB,2013J,개발,0,0.0880472203317168,4,47.0,TMA,18.0,True,False,False,,명단 외
552622,BBB,2013J,개발,0,0.1047549103058802,4,47.0,TMA,18.0,True,False,False,0.5632766514061478,명단 외
552883,BBB,2013J,개발,0,0.1987865327579643,3,47.0,TMA,18.0,True,True,True,0.26859504132231404,2차 승격
553078,BBB,2013J,개발,0,0.0827060419968615,4,47.0,TMA,18.0,True,True,True,0.48734770384254916,명단 외
553825,BBB,2013J,개발,0,0.1423076249653178,3,47.0,TMA,18.0,True,False,True,0.19696969696969696,명단 외
553856,BBB,2013J,개발,0,0.0620127587624195,4,47.0,TMA,18.0,True,False,False,1.1067821067821066,명단 외
553893,BBB,2013J,개발,0,0.397952024524549,2,47.0,TMA,18.0,True,True,False,2.8701298701298703,25일 명단
554243,BBB,2013J,개발,0,0.1506931509246828,3,47.0,TMA,18.0,True,False,True,0.3551912568306011,명단 외
554297,BBB,2013J,개발,0,0.4016162548483307,1,47.0,TMA,18.0,True,True,False,0.892649903288201,25일 명단
554314,BBB,2013J,개발,0,0.1103639097065331,4,47.0,TMA,18.0,True,False,False,1.6663636363636363,명단 외
554540,BBB,2013J,개발,0,0.1183051539667032,4,47.0,TMA,18.0,True,False,False,1.7131782945736433,명단 외
555061,BBB,2013J,개발,0,0.3064438353286675,2,47.0,TMA,18.0,True,True,False,0.5757575757575758,25일 명단
555346,BBB,2013J,개발,0,0.1527612439398671,3,47.0,TMA,18.0,True,False,False,2.87396694214876,명단 외
555614,BBB,2013J,개발,0,0.0725800667666043,4,47.0,TMA,18.0,True,False,False,0.7301948051948051,명단 외
555721,BBB,2013J,개발,0,0.0573137735503506,4,47.0,TMA,18.0,True,False,False,3.810344827586207,명단 외
556062,BBB,2013J,개발,0,0.2898001320108605,2,47.0,TMA,18.0,True,True,True,0.10743801652892562,25일 명단
556089,BBB,2013J,개발,0,0.0986093744459963,4,47.0,TMA,18.0,True,False,True,0.17779565567176187,명단 외
556175,BBB,2013J,개발,0,0.1425726157804983,3,47.0,TMA,18.0,True,False,True,0.20553359683794467,명단 외
556228,BBB,2013J,개발,0,0.0923604321470551,4,47.0,TMA,18.0,True,False,True,0.44524312896405915,명단 외
556427,BBB,2013J,개발,1,0.1120023720127339,4,47.0,TMA,18.0,True,False,False,3.207792207792208,명단 외
556592,BBB,2013J,개발,0,0.0900745644294074,4,47.0,TMA,18.0,True,True,True,0.45795454545454545,명단 외
556738,BBB,2013J,개발,0,0.3622266047450442,2,47.0,TMA,18.0,True,True,True,0.0,25일 명단
556972,BBB,2013J,개발,0,0.1611540931194695,3,47.0,TMA,18.0,True,False,False,1.5081411126187245,명단 외
557652,BBB,2013J,개발,0,0.2703363125408108,2,47.0,TMA,18.0,True,False,False,,25일 명단
558035,BBB,2013J,개발,1,0.0846039242440306,4,47.0,TMA,18.0,True,False,False,0.9166666666666666,명단 외
558333,BBB,2013J,개발,0,0.1292387716350536,4,47.0,TMA,18.0,True,False,True,0.0,명단 외
558533,BBB,2013J,개발,0,0.0699475367936234,4,47.0,TMA,18.0,True,False,True,0.4647599591419816,명단 외
558661,BBB,2013J,개발,0,0.1395052545361288,3,47.0,TMA,18.0,True,False,False,2.108108108108108,명단 외
558755,BBB,2013J,개발,0,0.1247624992063248,4,47.0,TMA,18.0,True,True,True,0.0,명단 외
558962,BBB,2013J,개발,0,0.1423510101766417,3,47.0,TMA,18.0,True,False,True,0.3268858800773694,명단 외
558983,BBB,2013J,개발,0,0.0494171148464194,4,47.0,TMA,18.0,True,False,False,1.6988636363636362,명단 외
559139,BBB,2013J,개발,1,0.0651692581527602,4,47.0,TMA,18.0,False,True,True,0.13343108504398826,명단 외
559168,BBB,2013J,개발,0,0.0798240714561859,4,47.0,TMA,18.0,True,True,False,1.3373205741626795,명단 외
559382,BBB,2013J,개발,0,0.1553341926917553,3,47.0,TMA,18.0,True,False,False,0.9602272727272727,명단 외
559414,BBB,2013J,개발,0,0.088276650362716,4,47.0,TMA,18.0,True,False,False,78.0,명단 외
559584,BBB,2013J,개발,0,0.1000539646898801,4,47.0,TMA,18.0,True,False,False,,명단 외
559685,BBB,2013J,개발,0,0.1396825860738205,3,47.0,TMA,18.0,True,False,False,1.3440285204991087,명단 외
559851,BBB,2013J,개발,0,0.0663530235702238,4,47.0,TMA,18.0,True,False,False,2.6081504702194356,명단 외
560030,BBB,2013J,개발,0,0.3856160573255718,2,47.0,TMA,18.0,True,True,True,0.07503607503607504,25일 명단
560074,BBB,2013J,개발,0,0.0807474801637364,4,47.0,TMA,18.0,True,False,False,0.7394263490520175,명단 외
560430,BBB,2013J,개발,0,0.152022199217978,3,47.0,TMA,18.0,True,False,False,0.5297805642633229,명단 외
560567,BBB,2013J,개발,0,0.153819763118183,3,47.0,TMA,18.0,True,True,False,0.6422924901185771,2차 승격
560676,BBB,2013J,개발,0,0.3126199134671587,2,47.0,TMA,18.0,True,True,False,,25일 명단
560773,BBB,2013J,개발,0,0.0704446173968933,4,47.0,TMA,18.0,True,True,False,1.626522961574508,명단 외
560920,BBB,2013J,개발,1,0.0647813180419635,4,47.0,TMA,18.0,False,True,True,0.4881422924901186,명단 외
561312,BBB,2013J,개발,0,0.0657805223129541,4,47.0,TMA,18.0,True,False,False,1.4024242424242426,명단 외
561457,BBB,2013J,개발,0,0.1717620371148748,3,47.0,TMA,18.0,True,False,False,1.048160173160173,명단 외
561534,BBB,2013J,개발,0,0.1448351959330666,3,47.0,TMA,18.0,True,True,True,0.34633342488327384,2차 승격
561549,BBB,2013J,개발,0,0.0872955140759433,4,47.0,TMA,18.0,True,False,True,0.32421560740144817,명단 외
561591,BBB,2013J,개발,0,0.0515640879242212,4,47.0,TMA,18.0,True,False,False,0.7755681818181818,명단 외
561640,BBB,2013J,개발,0,0.0695890795291088,4,47.0,TMA,18.0,True,False,False,0.6245380635624538,명단 외
561674,BBB,2013J,개발,1,0.428948672059357,1,47.0,TMA,18.0,True,True,True,0.0,25일 명단
561841,BBB,2013J,개발,0,0.1299181506039058,4,47.0,TMA,18.0,True,False,False,1.4444444444444444,명단 외
561932,BBB,2013J,개발,0,0.281547270970333,2,47.0,TMA,18.0,True,True,True,,25일 명단
562090,BBB,2013J,개발,0,0.3170493692566167,2,47.0,TMA,18.0,True,False,False,0.7424242424242423,25일 명단
562270,BBB,2013J,개발,0,0.3741539601531077,2,47.0,TMA,18.0,True,False,False,7.359504132231406,25일 명단
562456,BBB,2013J,개발,0,0.1082621224989627,4,47.0,TMA,18.0,True,False,False,1.2244062244062244,명단 외
563174,BBB,2013J,개발,0,0.1409147860512416,3,47.0,TMA,18.0,True,True,True,0.0,2차 승격
563374,BBB,2013J,개발,0,0.1024193471029839,4,47.0,TMA,18.0,True,True,True,0.3655984303466318,명단 외
563706,BBB,2013J,개발,0,0.1583612924766641,3,47.0,TMA,18.0,True,False,False,0.5848794063079777,명단 외
563733,BBB,2013J,개발,0,0.1175303257431303,4,47.0,TMA,18.0,True,False,False,0.6325224071702945,명단 외
563735,BBB,2013J,개발,0,0.0915111894608037,4,47.0,TMA,18.0,True,False,False,1.1654040404040404,명단 외
563769,BBB,2013J,개발,0,0.23132430260912,2,47.0,TMA,18.0,True,False,False,0.6679841897233202,25일 명단
563794,BBB,2013J,개발,0,0.0911638659688111,4,47.0,TMA,18.0,True,True,True,0.3939393939393939,명단 외
564105,BBB,2013J,개발,0,0.0461493840760704,4,47.0,TMA,18.0,True,False,False,0.6379726468222043,명단 외
564129,BBB,2013J,개발,0,0.2939433842419626,2,47.0,TMA,18.0,True,True,True,,25일 명단
564144,BBB,2013J,개발,0,0.0896152767533061,4,47.0,TMA,18.0,True,False,True,0.0,명단 외
564245,BBB,2013J,개발,0,0.0839625806732044,4,47.0,TMA,18.0,True,False,True,0.4171122994652406,명단 외
564268,BBB,2013J,개발,0,0.1335778271043267,3,47.0,TMA,18.0,True,False,False,0.9533333333333334,명단 외
564596,BBB,2013J,개발,1,0.341197310364201,2,47.0,TMA,18.0,True,False,True,0.3754010695187166,25일 명단
564626,BBB,2013J,개발,0,0.0946371704846319,4,47.0,TMA,18.0,True,False,False,2.4375,명단 외
564792,BBB,2013J,개발,0,0.051597333585156,4,47.0,TMA,18.0,True,False,False,1.5385934819897085,명단 외
564898,BBB,2013J,개발,0,0.1102591966481351,4,47.0,TMA,18.0,True,False,False,2.5113636363636362,명단 외
564958,BBB,2013J,개발,0,0.0802983345841099,4,47.0,TMA,18.0,True,True,True,0.14471243042671614,명단 외
565035,BBB,2013J,개발,0,0.4005361536500846,1,47.0,TMA,18.0,True,True,True,,25일 명단
565393,BBB,2013J,개발,0,0.1595419570711093,3,47.0,TMA,18.0,True,True,True,0.0,2차 승격
565513,BBB,2013J,개발,0,0.0753710781091471,4,47.0,TMA,18.0,True,False,False,1.6688705234159782,명단 외
565582,BBB,2013J,개발,0,0.1166369932970659,4,47.0,TMA,18.0,True,False,False,0.975,명단 외
565607,BBB,2013J,개발,0,0.1352629069805392,3,47.0,TMA,18.0,True,False,False,0.505270092226614,명단 외
565715,BBB,2013J,개발,0,0.0551608863948251,4,47.0,TMA,18.0,True,False,False,0.7584803256445047,명단 외
565888,BBB,2013J,개발,0,0.1115044650090574,4,47.0,TMA,18.0,True,False,False,1.492822966507177,명단 외
565919,BBB,2013J,개발,0,0.1337518619007471,3,47.0,TMA,18.0,True,True,False,1.0896871945259041,2차 승격
566133,BBB,2013J,개발,0,0.1181494027358266,4,47.0,TMA,18.0,True,False,False,0.6283084004602992,명단 외
566339,BBB,2013J,개발,0,0.2717586216280745,2,47.0,TMA,18.0,True,True,True,0.0,25일 명단
566346,BBB,2013J,개발,0,0.053094193968592,4,47.0,TMA,18.0,True,False,False,0.5887069452286844,명단 외
566358,BBB,2013J,개발,0,0.1466747722823059,3,47.0,TMA,18.0,True,True,True,0.05465055176037835,2차 승격
566369,BBB,2013J,개발,0,0.0769833425516825,4,47.0,TMA,18.0,True,False,False,0.6122672508214677,명단 외
566392,BBB,2013J,개발,0,0.2460572724322203,2,47.0,TMA,18.0,True,False,True,0.42266414141414144,25일 명단
566407,BBB,2013J,개발,0,0.0724966984115289,4,47.0,TMA,18.0,True,False,True,0.38818845388188455,명단 외
566415,BBB,2013J,개발,0,0.2860303267640547,2,47.0,TMA,18.0,True,False,True,0.0,25일 명단
566720,BBB,2013J,개발,0,0.1492056605559844,3,47.0,TMA,18.0,True,True,False,1.5294117647058825,2차 승격
566813,BBB,2013J,개발,0,0.0852394081767458,4,47.0,TMA,18.0,True,False,True,0.0,명단 외
566814,BBB,2013J,개발,0,0.0875230131331802,4,47.0,TMA,18.0,True,False,False,0.6557184750733138,명단 외
567013,BBB,2013J,개발,0,0.3980080440863545,2,47.0,TMA,18.0,True,False,False,,25일 명단
567033,BBB,2013J,개발,0,0.142094979136258,3,47.0,TMA,18.0,True,False,False,0.8689839572192514,명단 외
567160,BBB,2013J,개발,0,0.156123784755796,3,47.0,TMA,18.0,True,False,False,1.0743801652892562,명단 외
567262,BBB,2013J,개발,0,0.0989576242150007,4,47.0,TMA,18.0,True,False,False,0.5170454545454546,명단 외
567363,BBB,2013J,개발,0,0.0684013746432547,4,47.0,TMA,18.0,True,True,False,2.481818181818182,명단 외
567402,BBB,2013J,개발,0,0.1931689365666832,3,47.0,TMA,18.0,True,False,False,2.452272727272727,명단 외
567429,BBB,2013J,개발,0,0.1381533408068837,3,47.0,TMA,18.0,True,False,False,1.5476190476190477,명단 외
567500,BBB,2013J,개발,0,0.038400278181556,4,47.0,TMA,18.0,True,False,True,0.2856060606060606,명단 외
567627,BBB,2013J,개발,0,0.1325711289922154,3,47.0,TMA,18.0,True,False,False,3.5454545454545454,명단 외
567754,BBB,2013J,개발,0,0.0719797835588332,4,47.0,TMA,18.0,True,False,False,0.753016894609815,명단 외
567915,BBB,2013J,개발,0,0.2083182083863729,2,47.0,TMA,18.0,True,False,False,3.25,25일 명단
567929,BBB,2013J,개발,0,0.0574600351796786,4,47.0,TMA,18.0,True,False,True,0.11651728553137006,명단 외
567958,BBB,2013J,개발,0,0.1245647834105834,4,47.0,TMA,18.0,True,False,True,0.3425559947299078,명단 외
567979,BBB,2013J,개발,0,0.0809635632344498,4,47.0,TMA,18.0,True,True,True,0.0,명단 외
568074,BBB,2013J,개발,0,0.1306780239253271,3,47.0,TMA,18.0,True,False,False,1.0591766723842198,명단 외
568370,BBB,2013J,개발,1,0.0918881279264292,4,47.0,TMA,18.0,True,True,False,0.566966259024606,명단 외
568474,BBB,2013J,개발,0,0.1252563769575365,4,47.0,TMA,18.0,True,False,False,1.3295454545454546,명단 외
568502,BBB,2013J,개발,0,0.2106063723417417,2,47.0,TMA,18.0,True,False,True,0.4947145877378436,25일 명단
568533,BBB,2013J,개발,0,0.1310061053120383,3,47.0,TMA,18.0,True,False,True,0.0,명단 외
568609,BBB,2013J,개발,1,0.0607768061245198,4,47.0,TMA,18.0,True,False,False,1.3787878787878787,명단 외
568775,BBB,2013J,개발,1,0.2318338835583451,2,47.0,TMA,18.0,True,False,True,0.4985795454545454,25일 명단
569035,BBB,2013J,개발,0,0.0599456093808641,4,47.0,TMA,18.0,True,False,False,0.7112299465240642,명단 외
569141,BBB,2013J,개발,0,0.1796766734889824,3,47.0,TMA,18.0,True,False,False,6.401515151515151,명단 외
569334,BBB,2013J,개발,0,0.3643884885733128,2,47.0,TMA,18.0,True,False,False,1.8181818181818181,25일 명단
569854,BBB,2013J,개발,0,0.0690564697077963,4,47.0,TMA,18.0,True,False,False,0.9721407624633432,명단 외
569862,BBB,2013J,개발,0,0.0678696990155018,4,47.0,TMA,18.0,True,False,True,0.21230266739248774,명단 외
569930,BBB,2013J,개발,0,0.0812313201115666,4,47.0,TMA,18.0,True,False,True,0.4356060606060606,명단 외
570137,BBB,2013J,개발,0,0.0795212036986723,4,47.0,TMA,18.0,True,False,True,0.41226215644820297,명단 외
570157,BBB,2013J,개발,0,0.0586949498183466,4,47.0,TMA,18.0,True,False,False,1.0985915492957745,명단 외
570168,BBB,2013J,개발,0,0.0930052913177455,4,47.0,TMA,18.0,True,False,False,0.5118378024852844,명단 외
570271,BBB,2013J,개발,0,0.0984650135749283,4,47.0,TMA,18.0,True,False,False,1.4715909090909092,명단 외
570287,BBB,2013J,개발,0,0.1356171716241443,3,47.0,TMA,18.0,True,False,True,0.2074468085106383,명단 외
570351,BBB,2013J,개발,0,0.2846466364900389,2,47.0,TMA,18.0,True,True,False,0.6951871657754011,25일 명단
570519,BBB,2013J,개발,0,0.3039383123175704,2,47.0,TMA,18.0,True,True,True,0.0,25일 명단
570623,BBB,2013J,개발,0,0.0807124853660501,4,47.0,TMA,18.0,True,True,True,0.19913419913419914,명단 외
570759,BBB,2013J,개발,0,0.1017492077655543,4,47.0,TMA,18.0,True,False,False,1.018808777429467,명단 외
570783,BBB,2013J,개발,0,0.1332882437596527,3,47.0,TMA,18.0,True,False,False,0.5664913598797896,명단 외
570864,BBB,2013J,개발,0,0.0875195811669677,4,47.0,TMA,18.0,True,False,True,0.3896103896103896,명단 외
571083,BBB,2013J,개발,0,0.0824674876623908,4,47.0,TMA,18.0,True,False,False,0.7589658048373644,명단 외
571143,BBB,2013J,개발,0,0.2749760094100714,2,47.0,TMA,18.0,True,True,True,,25일 명단
571441,BBB,2013J,개발,0,0.0869479114691773,4,47.0,TMA,18.0,True,False,True,0.19374068554396423,명단 외
571503,BBB,2013J,개발,0,0.1443251483026271,3,47.0,TMA,18.0,True,False,False,1.4130434782608696,명단 외
571516,BBB,2013J,개발,0,0.0585872996112599,4,47.0,TMA,18.0,True,False,True,0.2802249297094658,명단 외
571554,BBB,2013J,개발,0,0.0689489040780764,4,47.0,TMA,18.0,True,False,False,1.1101928374655647,명단 외
571672,BBB,2013J,개발,0,0.3074894929372232,2,47.0,TMA,18.0,True,True,True,0.0,25일 명단
571681,BBB,2013J,개발,0,0.0925738692137443,4,47.0,TMA,18.0,True,True,True,0.36776859504132237,명단 외
571693,BBB,2013J,개발,0,0.1604119826665706,3,47.0,TMA,18.0,True,False,False,0.9865612648221342,명단 외
571779,BBB,2013J,개발,0,0.1040284471474188,4,47.0,TMA,18.0,True,False,False,1.9961802902979375,명단 외
571871,BBB,2013J,개발,0,0.1482701645474978,3,47.0,TMA,18.0,True,True,False,3.00462249614792,2차 승격
571885,BBB,2013J,개발,0,0.1082788908175881,4,47.0,TMA,18.0,True,True,False,0.5836139169472503,명단 외
571907,BBB,2013J,개발,0,0.0797277433604373,4,47.0,TMA,18.0,True,False,False,1.1818181818181819,명단 외
572051,BBB,2013J,개발,0,0.1152693679401962,4,47.0,TMA,18.0,True,False,False,2.49025974025974,명단 외
572067,BBB,2013J,개발,0,0.0884613892261714,4,47.0,TMA,18.0,True,False,False,1.7237984944991314,명단 외
572103,BBB,2013J,개발,0,0.0801282728762588,4,47.0,TMA,18.0,True,True,True,0.22979797979797978,명단 외
572131,BBB,2013J,개발,0,0.3879806288447417,2,47.0,TMA,18.0,True,True,False,1.3295454545454546,25일 명단
572163,BBB,2013J,개발,1,0.0971201698595596,4,47.0,TMA,18.0,True,False,False,1.7445887445887447,명단 외
572173,BBB,2013J,개발,0,0.3454315357294464,2,47.0,TMA,18.0,True,True,True,0.0,25일 명단
572277,BBB,2013J,개발,0,0.0743980957806697,4,47.0,TMA,18.0,True,True,True,0.07386363636363637,명단 외
572302,BBB,2013J,개발,1,0.1980035214767369,3,47.0,TMA,18.0,True,False,False,0.527802294792586,명단 외
572416,BBB,2013J,개발,0,0.0921046878219199,4,47.0,TMA,18.0,True,False,False,1.058008658008658,명단 외
572436,BBB,2013J,개발,0,0.0900612260691281,4,47.0,TMA,18.0,True,False,False,0.6132075471698114,명단 외
572447,BBB,2013J,개발,0,0.1056287641339707,4,47.0,TMA,18.0,True,False,False,,명단 외
572495,BBB,2013J,개발,1,0.1644456404709428,3,47.0,TMA,18.0,True,True,True,0.4636363636363637,2차 승격
572504,BBB,2013J,개발,0,0.1141705211503046,4,47.0,TMA,18.0,True,True,False,0.5636363636363637,명단 외
572508,BBB,2013J,개발,0,0.1195282894999712,4,47.0,TMA,18.0,True,False,False,1.0078081427774679,명단 외
572514,BBB,2013J,개발,0,0.105185988214839,4,47.0,TMA,18.0,True,False,False,5.465909090909091,명단 외
572733,BBB,2013J,개발,0,0.0946607991688093,4,47.0,TMA,18.0,True,False,False,0.5364832535885168,명단 외
572739,BBB,2013J,개발,1,0.1429837748148536,3,47.0,TMA,18.0,True,True,False,1.1818181818181819,2차 승격
572752,BBB,2013J,개발,0,0.0678585333200057,4,47.0,TMA,18.0,True,False,False,3.7540106951871657,명단 외
572765,BBB,2013J,개발,0,0.0888138396445159,4,47.0,TMA,18.0,True,False,True,0.3714285714285714,명단 외
572770,BBB,2013J,개발,1,0.3724027880546515,2,47.0,TMA,18.0,True,True,True,,25일 명단
572898,BBB,2013J,개발,0,0.07704522991233,4,47.0,TMA,18.0,True,False,False,1.3088954056695992,명단 외
572918,BBB,2013J,개발,0,0.1072521251805724,4,47.0,TMA,18.0,True,True,False,1.3115299334811532,명단 외
572937,BBB,2013J,개발,0,0.1335784446231928,3,47.0,TMA,18.0,True,False,True,0.0,명단 외
573043,BBB,2013J,개발,0,0.1186621103369715,4,47.0,TMA,18.0,True,False,False,0.9308841843088419,명단 외
573063,BBB,2013J,개발,0,0.1599706225637678,3,47.0,TMA,18.0,True,False,False,0.5385500575373994,명단 외
573159,BBB,2013J,개발,1,0.1637388859337592,3,47.0,TMA,18.0,True,False,False,1.2978896103896105,명단 외
573208,BBB,2013J,개발,0,0.1399578558824703,3,47.0,TMA,18.0,True,True,True,0.11529933481152994,2차 승격
573217,BBB,2013J,개발,0,0.1176338745920951,4,47.0,TMA,18.0,True,False,False,0.7550505050505051,명단 외
573223,BBB,2013J,개발,0,0.2911188689695551,2,47.0,TMA,18.0,True,True,True,,25일 명단
573225,BBB,2013J,개발,0,0.0847142519996494,4,47.0,TMA,18.0,True,False,True,0.060092449922958396,명단 외
573275,BBB,2013J,개발,0,0.3225568529645549,2,47.0,TMA,18.0,True,True,True,0.0,25일 명단
573321,BBB,2013J,개발,0,0.301774895345287,2,47.0,TMA,18.0,True,True,True,,25일 명단
573411,BBB,2013J,개발,0,0.0774956779404157,4,47.0,TMA,18.0,True,False,False,0.9500891265597148,명단 외
573433,BBB,2013J,개발,0,0.0955685750262123,4,47.0,TMA,18.0,True,False,False,1.3922789539227893,명단 외
573441,BBB,2013J,개발,1,0.1492218847506265,3,47.0,TMA,18.0,True,True,True,0.28423475258918296,2차 승격
573453,BBB,2013J,개발,0,0.151545908317338,3,47.0,TMA,18.0,True,True,False,0.5813008130081301,2차 승격
573487,BBB,2013J,개발,0,0.1802862916313374,3,47.0,TMA,18.0,True,True,True,0.0,2차 승격
573519,BBB,2013J,개발,0,0.0828329948491362,4,47.0,TMA,18.0,True,False,False,6.066666666666667,명단 외
573578,BBB,2013J,개발,0,0.0687436235378407,4,47.0,TMA,18.0,True,False,False,0.5685503685503687,명단 외
573654,BBB,2013J,개발,0,0.0774270980246237,4,47.0,TMA,18.0,True,False,False,0.5835533760844964,명단 외
573694,BBB,2013J,개발,1,0.092242442672383,4,47.0,TMA,18.0,True,True,True,0.3939393939393939,명단 외
573777,BBB,2013J,개발,0,0.0743891569668901,4,47.0,TMA,18.0,True,False,True,0.323327615780446,명단 외
573790,BBB,2013J,개발,0,0.1317687306243546,3,47.0,TMA,18.0,True,False,False,1.7169811320754718,명단 외
573821,BBB,2013J,개발,0,0.0798489526410783,4,47.0,TMA,18.0,True,False,True,0.47043248014121797,명단 외
573831,BBB,2013J,개발,0,0.1331998511446631,3,47.0,TMA,18.0,True,True,True,0.35454545454545455,2차 승격
573893,BBB,2013J,개발,0,0.1523241053452506,3,47.0,TMA,18.0,True,True,False,1.9318181818181819,2차 승격
573986,BBB,2013J,개발,0,0.1221256674315669,4,47.0,TMA,18.0,True,False,False,1.5954545454545455,명단 외
574002,BBB,2013J,개발,0,0.2256969353792771,2,47.0,TMA,18.0,True,True,True,0.03820018365472911,25일 명단
574051,BBB,2013J,개발,0,0.2918016275501526,2,47.0,TMA,18.0,True,False,True,0.4124466137888957,25일 명단
574065,BBB,2013J,개발,0,0.0916932944452819,4,47.0,TMA,18.0,True,False,False,3.0389610389610393,명단 외
574125,BBB,2013J,개발,0,0.118118809275398,4,47.0,TMA,18.0,True,False,False,10.743801652892563,명단 외
574194,BBB,2013J,개발,0,0.0999572343156357,4,47.0,TMA,18.0,True,False,True,0.4642857142857143,명단 외
574212,BBB,2013J,개발,0,0.0569559538563285,4,47.0,TMA,18.0,True,False,False,1.1120481927710844,명단 외
574250,BBB,2013J,개발,0,0.1107248151869261,4,47.0,TMA,18.0,True,False,False,0.5946728430804864,명단 외
574320,BBB,2013J,개발,0,0.0618803943829565,4,47.0,TMA,18.0,True,False,True,0.2079124579124579,명단 외
574348,BBB,2013J,개발,0,0.0577274586031017,4,47.0,TMA,18.0,True,False,True,0.3014842300556586,명단 외
574549,BBB,2013J,개발,0,0.1278249844414994,4,47.0,TMA,18.0,True,False,True,0.38748137108792846,명단 외
574648,BBB,2013J,개발,0,0.060087792289227,4,47.0,TMA,18.0,True,False,False,1.5805038335158816,명단 외
574708,BBB,2013J,개발,0,0.1196253752358388,4,47.0,TMA,18.0,True,True,False,0.7937584803256444,명단 외
574766,BBB,2013J,개발,0,0.202221249436267,2,47.0,TMA,18.0,True,False,False,2.81010101010101,25일 명단
574810,BBB,2013J,개발,1,0.1111452902027356,4,47.0,TMA,18.0,True,True,True,,명단 외
574973,BBB,2013J,개발,0,0.1215011435264213,4,47.0,TMA,18.0,True,False,False,0.6038487060384871,명단 외
575018,BBB,2013J,개발,0,0.0978928071005391,4,47.0,TMA,18.0,True,False,False,0.8813559322033898,명단 외
575089,BBB,2013J,개발,0,0.0791394885252986,4,47.0,TMA,18.0,True,True,False,0.7162534435261708,명단 외
575100,BBB,2013J,개발,0,0.2252052440814787,2,47.0,TMA,18.0,True,False,False,9.06060606060606,25일 명단
575124,BBB,2013J,개발,0,0.0833514124748991,4,47.0,TMA,18.0,True,False,False,0.755883710198431,명단 외
575281,BBB,2013J,개발,0,0.1153689994124342,4,47.0,TMA,18.0,True,False,False,7.09090909090909,명단 외
575290,BBB,2013J,개발,0,0.1622325398541201,3,47.0,TMA,18.0,True,False,False,0.9550045913682278,명단 외
575387,BBB,2013J,개발,0,0.1329731152914115,3,47.0,TMA,18.0,True,False,False,1.5156434474616292,명단 외
575423,BBB,2013J,개발,1,0.419081356655499,1,47.0,TMA,18.0,False,True,True,0.0,25일 명단
575480,BBB,2013J,개발,0,0.2129612373022022,2,47.0,TMA,18.0,True,True,True,0.0,25일 명단
575560,BBB,2013J,개발,0,0.0559516958024055,4,47.0,TMA,18.0,True,False,False,1.9478114478114479,명단 외
575681,BBB,2013J,개발,0,0.1034836772399227,4,47.0,TMA,18.0,True,False,False,1.9188660801564026,명단 외
575897,BBB,2013J,개발,0,0.2822772243450289,2,47.0,TMA,18.0,True,True,True,,25일 명단
575927,BBB,2013J,개발,1,0.0993146663728839,4,47.0,TMA,18.0,True,True,True,0.25852272727272724,명단 외
575929,BBB,2013J,개발,0,0.1886658694542193,3,47.0,TMA,18.0,True,True,True,0.28549540347293156,2차 승격
575930,BBB,2013J,개발,0,0.1175653545244567,4,47.0,TMA,18.0,True,False,False,1.3459595959595958,명단 외
